Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
,,,,,Swapnil N,"@Monal Patel lol, the deal was few rafael ready to use condition and rest in time along with technology transfer at 1/3 rd cost. Now new deal, bring ambani in between who has 15 days defence experience company (god knows where it is) and give him cut (god knows why) and purchase jets at 3 times a price without technology transfer. As usual, government won&#39;t show any documents. Another thing is this china business. Feku is so afraid to even speak china name even if tension along LAC. After 18 visits with xing pin, this is the result. I remember he used to say words love letter and show red eyes. Forget eyes, he is now not even in position to write letters.",2020-09-21T12:55:42Z,2020-09-21T12:55:42Z
,,,,,Swapnil N,"@Edwin Rodrigues ignore these bhakts, they are bunch of idiots. If they watch 2013 speeches of this PM, they will discover how he is fooling people.",2020-09-23T20:08:15Z,2020-09-23T20:08:15Z
,,,,,Monal Patel,"@Edwin Rodrigues Could you explain how congress bill was different from BJP&#39;s bill ? As far as I can see, it only provides alternative to farmers and freedom to sell anywhere where they get the better price. The mandi system with MSP is unaltered and will be available as usual for farmer.",2020-09-24T04:53:21Z,2020-09-24T04:53:21Z
,,,,,Monal Patel,"@Swapnil N Where do you get this information. There was no deal. AK Antony straight up said in parliament that they don&#39;t have any funds to buy rafale because the deal was never finalised. Again, please don&#39;t talk like rahul gandhi. Do you know the word inflation, the so called deal which they proposed was in 2011 and the revised deal was finalised about 6-7 years later. <br>Also talking about the price, UPA deal didn&#39;t include any ammunations for Rafale(MICA missile, Hammer, Beyond visual range missile METEOR), spare parts, aircraft maintenance clause from France for years.<br>Modi is the toughest on CHina, that&#39;s why the standoff. If it was for congress, they would have surrendered like they did in 62 and continuously many parts since 2004. Have you ever bothered to check why china is pissed, Modi govt has been rapidly developing border infrastructure so easy troop movement,  rapid logistics can be established at the border. BRO has been working on a war mode, constructed impossible roads, tunnels, bridges. Road building was the cause china was agitated which caused galwan valley clash. They never imagined that India can build at these heights. While china has built world class infrastructure on their side of the border, they have been repeatedly opposing us to construct it because they know when time comes, we can choke their CHina-pakistan economic corridor and Indian navy can block them in strait of Malacca if war comes in a picture.<br>We all are Indian, at least let get the facts straight.",2020-09-24T05:05:36Z,2020-09-24T05:05:36Z
,,,,,Swapnil N,"@Monal Patel haha, i heard that ak antony BS before, what it has to do with prices? Looks like you have more information on rafael than supreme court. Stop talking like feku. We have heard his man ki bakwas and stoped watching it. Talking about inflation is big joke, 3 times price really and that too through 15 days ambani company which only bhakts can point out its location. On top of it no technology transfer. Make in india went to gutter long back i guess. Feku has not even taken china word from his mouth, after meeting 18 times with great hospitality this is the outcome of 18 hours hard work i guess. War mode, haha, never even heard of china name from his mouth even in covid and now after killing soldiers. FYI, feku is silent because he has taken too much loan from china and now he will be in trouble if he speaks out against them. Don&#39;t you even start on we are indians, i have seen bhakts like you who used to start talking anti national, terrorist, pakistani words so often. We know we are indians.",2020-09-24T13:21:03Z,2020-09-24T13:21:03Z
kareem khan,"GEETA BHAKT WHO BELONGS TO RSS TERRORIST ORGANISATION ALWAYS DEFENDS THE INDEFENSIBLE. NO MORALE, NO CONSCIENCE OR ETHICS",2020-09-21T04:07:05Z,0,0,,,,
MRS,One wrong (apmc) can not be corrected with another wrong. It is palpable that apmc is a blot to agricultural market. I believe that current bill will remains indifferent without giving due protection to the farmer.,2020-09-21T01:45:16Z,0,0,,,,
MRS,Political analyst talked More in favour of the bill than that of member representing for bjp.,2020-09-21T01:40:44Z,4,0,,,,
Cry Vell,Are the Farmers bodies invited for the discussion ?this will help aggregators like bungee and AMD. One more step in handling the agriculture to Large MNC they can control the world wide prices. Where is Modis AtmaNirhar ? He talks one and does the exact opposite,2020-09-21T00:36:53Z,1,4,,,,
,,,,,Monal Patel,How Large MNC can control anything when existing Mandi system will be available. It will only give more options and freedom to farmers to sell their goods to anyone without a middleman.,2020-09-21T06:33:09Z,2020-09-21T06:33:09Z
,,,,,Cry Vell,@Monal Patel mandi system will be out of business soon as centre wants to remove it.,2020-09-21T08:02:50Z,2020-09-21T08:02:50Z
,,,,,Monal Patel,@Cry Vell That&#39;s called being presumptuous. PM specifically said that mandi system will be available as always. They are providing freedom for farmers to sell anywhere. Do you know it require Dsitrict megistrate&#39;s  permission to sell matar outside your state. Mills cant purchase the crop directly from farmer. This mandi system monopoly has cost farmer&#39;s no profit. Just some middleman go profited from farmer&#39;s hard work. This bill is just giving them alternatives to sell THEIR goods without restrictions and with complete freedom. They can choose mandi with the MSP available there or they can get a struck a deal directly with mills or any other trader for that matter.,2020-09-21T08:11:33Z,2020-09-21T08:11:33Z
,,,,,Cry Vell,"@Monal Patel lets wait and see bro. Based on Modis past promises i cant bee too positive. He never stood by his promises. Sorry if i hurt anybodys feelings on this,  if he was so sure about it he could have engaged farmer bodies in the discussions. Instead he choose trade bodies.",2020-09-21T11:03:34Z,2020-09-21T11:03:34Z
Balachander Chandramurthy,"To implement such a fair reaching bill, you need legitimacy. This government , in its typical rabble rousing style has already delegitimized in a good bill.This bill, due to lack of appropriate parliamentary oversight, is going to end up like the ill fated GST. Good idea - bad implementation.",2020-09-20T23:46:03Z,1,0,,,,
Rayamajhi Dinash,गीता भट्ट किस बिषय के स्पेशलिष्ट हे यार?अपनी हर किसि शो मे एनडिटिभी क्युँ बुलाता हे इसको? अारएसएस के साथ गठजोड तो नहि अे? ईस  लेडि के रेटोरिक सुन्ने के लिए जनताको मजबुर न करें।,2020-09-20T23:07:42Z,0,0,,,,
N Jeyamoorthi,BJP never bother the state government and the common people. They  are always workings for corporates.,2020-09-20T23:03:55Z,2,0,,,,
ghumakkad,Why NDTV called this lady political analyst .....😤😤😤,2020-09-20T22:42:12Z,6,13,,,,
,,,,,Desi Dost,Tum aajao tere ko baitha dete hai,2020-09-21T03:17:31Z,2020-09-21T03:17:31Z
,,,,,ghumakkad,@Desi Dost hann bhai isse to jada sense ki baat karunga 😂,2020-09-21T04:05:53Z,2020-09-21T04:05:53Z
,,,,,Swapnil N,"Woh aurat chutiya hai, hawa me baat karti hai gadhi.",2020-09-21T08:32:25Z,2020-09-21T08:32:25Z
,,,,,Swapnil N,@Desi Dost tere Jaise gadhe internet pe bhare pade hai,2020-09-21T08:32:57Z,2020-09-21T08:32:57Z
,,,,,Akhil G,It is all fixed match of RSS and NDTV. All the powerful people are relatives of each other. They do acting of fighting to fool commoners.,2020-09-21T09:23:12Z,2020-09-21T09:23:12Z
,,,,,Swapnil N,"@Akhil G hmm, how on earth is it fixed? That is why sambit is not coming to NDTV i guess. It is an old strategy, if you can&#39;t make it then fake it.",2020-09-21T09:28:05Z,2020-09-21T09:28:05Z
,,,,,Akhil G,@Swapnil N OK tell me why Geeta bhatt is called as political analyst when everybody  knows she is swayamsevak and BJP supporter who can&#39;t  speak proper english other than two words you..know....you know?,2020-09-21T09:32:01Z,2020-09-21T09:32:01Z
,,,,,Swapnil N,"@Akhil G Good question. It is because others will bash her like anything. It happened during yogendra yadav debate. It happens with BJP spokeperson Nigam guy and  vivek too. Because NDTV asks government questions, they have almost stop sending spokeperson. Hence, on her capacity, they ask people to come. All know she is from BJP, but since she herself can&#39;t defend as BJP party spokeperson, she has come as political analyst. It is that ladies choice , otherwise it will feel as if there is no representation from RSS side.",2020-09-21T09:39:10Z,2020-09-21T09:39:10Z
,,,,,Akhil G,"@Swapnil N I have seen BJP spokesperson  coming along with Geeta Bhatt.When you introduce anybody as political analyst you are mentioning them as independent analyst.But when you introduce a ideologically inclined person as independent analyst even when people know about it, you are fooling people. This shows NDTV  has no credibility.",2020-09-21T09:49:09Z,2020-09-21T09:49:09Z
,,,,,Swapnil N,"@Akhil G Again, as people are doing now, if u can&#39;t make it then fake it. That is what you are saying. Again there is difference between 10 percent biased news channels and 90 percent biased news channels.",2020-09-21T09:51:33Z,2020-09-21T09:51:33Z
,,,,,Akhil G,@Swapnil N Other channels are also biased regarding their ideology as everybody has right to carry their ideology but nobody takes the high moral high ground like NDTV and claiming  shouting from the roof which in reality doing exactly opposite.,2020-09-21T09:55:55Z,2020-09-21T09:56:34Z
,,,,,Swapnil N,"@Akhil G Again, you have not seen enough. When media was busy praising fekuchang, NDTV did berozgar series, hospital series, education series, etc. They were not one day one hour programs. I don&#39;t know what you want more? Isn&#39;t asking government questions and getting IT raids not enough? Tell me which other channels do so?",2020-09-21T12:49:52Z,2020-09-21T12:49:52Z
,,,,,Akhil G,@Swapnil N When corona was on pick NDTV was busy criticizing Taali Thaali...NDTV was opposing JEE NEET but happy for Taj Mahal...sure  opening..sure hippocracy...,2020-09-21T13:09:35Z,2020-09-21T13:09:35Z
Danish,They all want parliament to follow laws and norms for passage farm bill. But then they said nothing when they never took permissions from Kashmiris or their legislatures to abolish article 370 - that too happened in a similar “might is right” way. So how can you expect the government to behave in a saint like manner here? This is their habit now. And the only thing that can treta them a lesson is electoral defeat.,2020-09-20T22:28:36Z,3,0,,,,
Ashok Bhattacharya,If you continues to established Geeta mam as a nonpolitical panelists instead of saying BJP speaker than Your channel will be under questionable.,2020-09-20T22:08:11Z,4,7,,,,
,,,,,Rayamajhi Dinash,"एनडिटिभी का खास लगाव हे रजत सेठ्ठी, गीता भट्ट ,देशरतन,सन्तनु गुप्ता ओैर वकिल हे मैने नाम भुलगया ।",2020-09-20T23:15:09Z,2020-09-20T23:15:09Z
,,,,,Swapnil N,@Zorba speaking truth is called leftist now a days. Your capacity is of Sudarshan news. Go and watch Sudarshan news.,2020-09-21T08:35:38Z,2020-09-21T08:35:38Z
,,,,,Swapnil N,@Zorba that is why I am telling you to watch Sudarshan news. That channel perfectly suite for andh bhakts. You will anytime prefer republic news so enjoy. NDTV refused to bend down before government so they raised through IT team and literally found nothing. This is the truth I am talking.,2020-09-21T08:42:04Z,2020-09-21T08:42:04Z
,,,,,Swapnil N,"@Zorba Nope, you are wrong on many counts. For example, there is difference between 90 percent biased and 10 percent biased. I don&#39;t think indian media was monopolized under congress. For example, if it would had been so, then media would not had shown fake 2G scam and toppled the government. Under name of nirbhaya and bjp agent anna hazare, all news channels purposefully shown hate news. During UPA , these channels used to shout &quot;lokpal&quot; , but now no one talks about it.",2020-09-21T09:12:06Z,2020-09-21T09:12:06Z
,,,,,Swapnil N,"@Zorba how do u defined left leaning if it is truth? Let me tell you what leaning is. Almost every news channel was told to show SSR case at large proportion. On the other hand, NDTV also shown but not at that level. They concentrated more on jobs, corona, education, etc. That is the difference out there.",2020-09-21T09:14:20Z,2020-09-21T09:14:20Z
,,,,,Swapnil N,"@Zorba What NDTV did was went to that riot place and asks those muslim guys what happened there. Now whoever is culprit should be jailed no matter who he is. But ground report no other channel want to do due to government advertisements. You talking about spying, here is arnab goswami who is responsible for suicide of his office architecture. You are talking about spying case, but forgot easily that BJP outfits literally mob lynched muslims. Cabinet minister literally brought flowers for that inspector singh killers. We have seen how fake news of feku was circulated and detained activists, and later nothing happened. Modia didn&#39;t show all these news but NDTV did. JNU, all videos are there how BJP goons entered and bash students, no arrest for them and only NDTV showed. As far my experience again there is difference between 10 percent bias and 90 percent bias.",2020-09-21T09:49:50Z,2020-09-21T09:49:50Z
OMG OMG,"The cloud Radar, digital cameraman Modiji doesn’t need to spk to the mere farmers ....he’s doesn’t need to he cos knows EVERYTHING",2020-09-20T21:31:41Z,3,0,,,,
OMG OMG,"Modiji ‘Do as I tell you baas, chup 🤫! ‘",2020-09-20T21:21:19Z,0,0,,,,
Mohan Rao,Black day...🙏🎉🙏,2020-09-20T21:12:31Z,4,0,,,,
