,Comment,sentiment
29,"['rajdeep', 'question', 'whether', 'state', 'sponsor', 'murder', 'absolutely', 'cause', 'narendra', 'modi', 'doesnt', 'like', 'critic', 'opposer', 'idiotic', 'policy']",-0.2333333333333333
30,"['happen', 'countrywhat', 'happen', 'judiciarythe', 'rulerspolice', 'civil', 'authority', 'fail', 'god', 'save', 'nation']",-0.5
31,"['hero', 'doctor', 'diagnose', 'traitor', 'inhuman', 'immmature']",0.0
32,"['thank', 'ndtv', 'cover', 'issue', 'although', 'damage', 'do', 'already', 'channel', 'even', 'interest']",0.0
33,"['congrats', 'mr', 'rajdeep', 'well', 'come', 'back', 'democracy', 'good', 'presentation', 'least', 'death', 'human', 'right', 'democracy', 'amp', 'mr', 'stan', 'swamy', 'thank']",0.13714285714285715
34,"['use', 'speak', 'christian', 'many', 'people', 'know', 'murder', 'government', 'injustice', 'do', 'holy', 'priest', 'salute', 'father', 'stan', 'may', 'soul', 'rest', 'peace']",0.25
35,"['mind', 'beg', 'questionhitler', 'govts', 'sinister', 'amp', 'terroristspower', 'corruptmust', 'watchful', 'peoplegovt']",-0.5
36,"['mind', 'beg', 'questiona', 'govt', 'build', 'concentration', 'campsa', 'parliament', 'approve', 'totalitarian', 'lawswhat', 'condition', 'need', 'metto', 'establish', 'pmgovt', 'fascistnazi']",0.0
37,"['bjp', 'play', 'big', 'game', 'india', 'court', 'work', 'bjp']",-0.2
38,"['gandhi', 'die']",0.0
39,"['gandhi', 'die']",0.0
40,"['country', 'people', 'provide', 'biriany', 'people', 'kill', 'many', 'people', 'provide', 'single', 'sipper', 'good', 'human', 'stan', 'swamy']",0.28214285714285714
41,"['long', 'narendra', 'modi', 'pm', 'country', 'christian', 'safe']",0.15
42,"['invite', 'curse', 'pay', 'price']",0.0
43,"['telecast', 'death', 'murder', 'like', 'upa', 'prisoner']",0.0
44,"['rest', 'peace', 'father']",0.0
45,"['shame', 'indian', 'judiciary', 'kill', 'innocent', 'man', 'people', 'responsible', 'fr', 'stan', 'death', 'burn', 'hell', 'surround', 'demon', 'cry', 'nobody', 'hear', 'punishment']",0.35
46,"['nomadic', 'treatment', 'fr', 'stan', 'swamy']",0.0
47,"['racism', 'communalism', 'country', 'still', 'exist']",0.0
48,"['three', 'leader', 'go', 'relax', 'social', 'worker', 'poor', 'sacrifice', 'life', 'without', 'marriage', 'luxury', 'wage', 'brutally', 'murder', 'nia', 'judiciary', 'instead', 'shrine', 'president', 'medalsdid', 'modi', 'close', 'ear', 'eye', 'satisfy', 'thirst', 'fix', 'punish']",-0.4138888888888889
49,"['thank', 'india', 'today', 'channel', 'bring', 'true', 'news', 'people', 'nation', 'injustice', 'do', 'fr', 'stan', 'swamy', 'authority', 'responsible', 'wion', 'channel', 'give', 'wrong', 'news', 'say', 'provide', 'facility', 'thank', 'open', 'eye', 'people', 'give', 'true', 'news', 'get', 'scar', 'powerful', 'demolish', 'democracy', 'country']",0.11666666666666665
50,"['pray', 'martyr', 'fr', 'jam', 'kottayil', 'sj', 'nawatnr', 'parish', 'ranchi', 'dioeces', 'th', 'july', 'st', 'john', 'baptist', 'church', 'thuruthipally', 'pala', 'dioeces', 'kerala', 'india']",0.0
51,"['rajdip', 'say', 'evidence', 'sketchy', 'judiciary', 'give', 'stens', 'bail']",0.0
52,"['kya', 'stens', 'swami', 'rajdip', 'sardesai', 'ke', 'father', 'rip']",0.0
53,"['could', 'kill', 'jesus', 'innocent', 'man']",0.5
54,"['rajdeep', 'sardesai', 'glad', 'soul', 'get', 'sell', 'time', 'happen', 'ssr', 'case', 'earliermay', 'god', 'enlighten', 'give', 'courage', 'speak', 'truth', 'justice', 'god', 'bless']",0.5
55,"['shameful', 'even', 'criminal', 'give', 'treatment', 'even', 'kasab', 'give', 'good', 'treatment', 'prison']",0.14999999999999997
56,"['involve', 'arrest', 'imprison', 'deny', 'bail', 'unjustly', 'accuse', 'father', 'stan', 'swamy', 'one', 'day', 'face', 'true', 'justice', 'lord', 'master']",0.15
57,"['jesuit', 'get', 'involve', 'jesus', 'say', 'give', 'god', 'ceasar']",0.0
58,"['god', 'godo', 'god']",0.0
59,"['nationwide', 'protest', 'need', 'observe']",0.0
60,"['indian', 'judiciary', 'n', 'bureaucrat', 'mishandle', 'law']",0.0
61,"['give', 'life', 'god', 'get', 'involve', 'anti', 'nationalist']",0.0
62,"['seek', 'spell', 'mistake']",0.0
63,"['sad', 'didnt', 'unite', 'save', 'noble', 'soul', 'unity', 'diversity']",0.04999999999999999
64,"['may', 'soul', 'rest', 'peace', 'fr']",0.0
65,"['government', 'terribe', 'kill', 'truth']",0.0
66,"['rest', 'peace', 'father', 'karma', 'pay', 'price']",0.0
67,"['way', 'congress', 'govemrn', 'ment', 'charge', 'jail', 'custody', 'court', 'find', 'legitimate', 'grind', 'refuse', 'bail', 'court', 'lie', 'part', 'big', 'conspiracy']",-0.05
68,"['short', 'totally', 'innocent', 'saintly', 'person', 'nothing', 'train', 'tribals', 'take', 'arm', 'government', 'sure', 'frameup', 'innocent', 'man', 'wow']",0.32
69,"['father', 'remember', 'always']",0.0
70,"['due', 'police', 'amp', 'judiciary', 'negligence', 'year', 'old', 'priest', 'lose', 'life', 'many', 'languish', 'jail', 'without', 'trial']",0.09375
71,"['blood', 'central', 'government']",0.0
72,"['quot', 'murderquotof', 'frswamy', 'come', 'severe', 'disgraceful', 'blow', 'face', 'idiotic', 'ruler', 'particularly', 'indian', 'judiciary', 'hide', 'shame', 'simply', 'boast', 'legal', 'system', 'intact', 'ensure', 'even', 'criminal', 'may', 'escape', 'single', 'innocent', 'punish', 'per', 'law', 'concept', 'save', 'fr', 'swamy', 'torture', 'amp', 'disgrace', 'actually', 'suffer', 'deadly', 'confirm', 'criminal', 'would', 'even', 'trial', 'start', 'justice', 'time', 'legal', 'luminary', 'amp', 'human', 'right', 'activist', 'come', 'street', 'raise', 'voice', 'abundantly', 'support', 'common', 'people']",-0.0057142857142857195
73,"['lord', 'know', 'everything', 'leave', 'hand', 'r', 'real', 'judge', 'world']",0.2
74,"['verysad', 'news']",0.0
75,"['taloja', 'jail', 'near', 'heaven', 'walkable', 'distance', 'slow', 'pace', 'reach', 'anybody', 'doubt']",-0.10000000000000002
76,"['real', 'hero', 'adiwasi', 'may', 'soul', 'rest', 'peace']",0.2
77,"['belive', 'man', 'saint', 'modern', 'day', 'martyr', 'suffer', 'hand', 'central', 'government', 'greatest', 'embarrassment', 'govt', 'declare', 'thr', 'patron', 'saint', 'india']",0.39999999999999997
78,"['belive', 'man', 'saint', 'modern', 'day', 'martyr', 'suffer', 'hand', 'central', 'government', 'greatest', 'embarrassment', 'govt', 'declare', 'thr', 'patron', 'saint', 'india']",0.39999999999999997
79,"['murder', 'criminal', 'background', 'modi', 'shaw']",-0.4
80,"['agency', 'involve', 'father', 'sswamy', 'case', 'unilaterally', 'club', 'one', 'issue', 'give', 'bail', 'even', 'die', 'custody', 'govt', 'machinery', 'moot', 'punish', 'people', 'help', 'adivasis', 'tribals', 'upliftment', 'dirty', 'politics', 'pray', 'father', 'sswamy', 'give', 'rip']",-0.55
81,"['sc', 'hc', 'bjp', 'modi', 'amp', 'co', 'blood', 'body', 'democracy', 'dead', 'rip']",-0.2
82,"['may', 'god', 'bless', 'brain', 'behind', 'attrosities', 'may', 'soul', 'rest', 'peace']",-0.4
83,"['lord', 'jesus', 'christ', 'please', 'forgive', 'wrong', 'word', 'deed', 'evil', 'towards', 'fr', 'stan', 'swamy', 'respect', 'fr', 'holy', 'soul', 'surely', 'rest', 'peace', 'amen', 'rest', 'peace', 'fr', 'amen']",-0.3333333333333333
84,"['father', 'stan', 'murder', 'happen', 'birsa', 'munda', 'trible', 'leader', 'jharkhand']",0.0
85,['rip'],0.0
86,"['wonder', 'issue', 'un', 'human', 'right', 'group', 'around', 'world']",0.14285714285714285
87,"['watch', 'live', 'telecast', 'funeral', 'service', 'fr', 'stan', 'swamy', 'touch', 'loked', 'peaceful', 'death', 'sure', 'forgive', 'deprive', 'decent', 'dignify', 'human', 'life']",0.2106060606060606
88,"['see', 'already', 'witness', 'casualty', 'due', 'way', 'fr', 'stan', 'swamy', 'treat', 'ax', 'law', 'minister', 'wait', 'watch', 'casualty', 'one', 'responsible', 'ask', 'forgiveness', 'wrath', 'almighty', 'un', 'thinkable']",0.037500000000000006
89,"['rajdeep', 'sardesai', 'know', 'stan', 'involve', 'plan', 'kill', 'pm', 'always', 'stand', 'antinationals']",0.0
90,"['shame', 'government', 'democracy', 'country', 'anymore', 'humanity', 'death', 'country']",0.0
91,"['even', 'whole', 'world', 'become', 'christian', 'go', 'happen', 'loud', 'hallelujah', 'suffer', 'much']",0.125
92,"['bless', 'u', 'sir', 'stand', 'martyr', 'may', 'ur', 'tribe', 'increase']",0.0
93,"['sorrowful', 'act', 'person', 'year', 'undergo', 'imprisonment', 'deny', 'bail', 'hurt', 'human', 'groundsthat', 'indian', 'suffer', 'age', 'cruelty', 'much', 'injustice', 'whereas', 'undergo', 'treatment', 'leave', 'free', 'cruel', 'treatment', 'innocent', 'person', 'age', 'year', 'suffer', 'injustice']",0.020000000000000018
94,"['court', 'grant', 'bail', 'himthen', 'definitely', 'must', 'find', 'involvementhe', 'must', 'fight', 'cause', 'tribalsbut', 'encourage', 'wage', 'war', 'countryif', 'everyone', 'start', 'itwhat', 'situationjust', 'imagine']",0.0
95,"['different', 'law', 'yardstick', 'different', 'peopleam', 'sorry']",-0.16666666666666666
96,"['respect', 'mantotal', 'empathy', 'towards', 'familybut', 'law', 'land', 'respectedyou', 'encourage', 'people', 'wag', 'war', 'countryfr', 'stan', 'swamy', 'support', 'urban', 'moistwhat', 'recent', 'crpf', 'young', 'men', 'murdured', 'moistno', 'human', 'right', 'guy', 'defend', 'state']",0.07714285714285714
97,"['fr', 'stan', 'swamy', 'sure', 'heaven', 'scope', 'investigation', 'journalism', 'stan', 'swami', 'helpless', 'poor', 'jarkhand', 'adivasis', 'jail']",-9.25185853854297e-18
98,"['trust', 'govt', 'missionary', 'ulterior', 'motif']",0.0
99,"['mani', 'polititian', 'many', 'murder', 'do', 'law', 'still', 'roming', 'free', 'year', 'shame', 'shame', 'india', 'law']",0.45
100,"['rev', 'stan', 'swamy', 'forgive', 'u', 'indian', 'barbaric', 'inhuman', 'treatment', 'go', 'nation', 'ashamed', 'government', 'handle', 'casewe', 'sadden', 'demise', 'helpless', 'way']",0.0
101,"['modi', 'treat', 'like', 'one', 'day']",0.0
102,"['pray', 'beautification', 'stanswammy', 'saint', 'iof', 'spiritual', 'corporal', 'work', 'mercy']",0.0
103,"['day', 'pass', 'believe', 'government', 'goingshame', 'governmenthe', 'sick', 'n', 'one', 'fight', 'himmshame', 'shame', 'shamekeep', 'doin', 'thing', 'lyk', 'corona', 'worst', 'thn', 'corona', 'wil', 'com', 'n', 'punish']",-0.8571428571428572
104,"['well', 'plan', 'murder', 'bjp', 'govt']",0.0
105,"['pray', 'soul', 'rest', 'peace']",0.0
106,"['finally', 'murder', 'noble', 'social', 'worker', 'work', 'poorest', 'poor', 'country', 'rest', 'peace', 'father']",0.05833333333333332
107,"['yes', 'indirectly', 'murder']",0.0
108,"['bail', 'deny', 'correctly', 'criminal', 'ill', 'mean', 'give', 'bail', 'die', 'natural', 'death', 'give', 'treatment', 'per', 'law', 'nothing', 'tragic', 'terrorist', 'die']",-0.37249999999999994
109,"['country', 'let', 'go', 'people', 'like', 'vijay', 'mallya', 'deny', 'sipper', 'repeat', 'bail', 'plea', 'ail', 'year', 'manwake', 'india', 'injustice', 'peak']",0.0
110,"['achhe', 'din']",0.0
111,"['country', 'india', 'respect', 'senior', 'citizen', 'countryhe', 'ashram', 'babuwhat', 'harm', 'countryhe', 'fight', 'justice', 'poorshame', 'present', 'bjp', 'government']",0.0
112,"['blood', 'shed', 'cross', 'herod', 'pilate', 'become', 'friend', 'rise', 'death', 'perpetrator', 'meet', 'end']",0.0
113,"['fr', 'stan', 'swamy', 'target', 'stand', 'way', 'persecution', 'tribals', 'also', 'work', 'communal', 'harmony', 'become', 'nuisance', 'government', 'fr', 'stan', 'die', 'martyr', 'sacrifice', 'life', 'battle', 'injustice']",0.0
114,"['political', 'pressure', 'deny', 'justice', 'failure', 'judiciary']",-0.15833333333333335
115,"['state', 'gain', 'murder', 'fr', 'stan', 'swamy', 'fr', 'stan', 'swamy', 'humanitarian', 'man', 'god', 'government', 'could', 'treat', 'humanity', 'part', 'bhimakoregaon', 'violence', 'arrest', 'nia', 'national', 'intelligence', 'agency', 'dubious', 'case', 'elgar', 'parishad', 'violence', 'live', 'heart', 'hero', 'brave', 'dissenter', 'stand', 'fascist', 'modi', 'government', 'cost', 'life', 'narendra', 'modi', 'amit', 'shah', 'fr', 'stan', 'blood', 'hand', 'country', 'never', 'forgive', 'death', 'fr', 'stan', 'swamy', 'july', 'haunt', 'indian', 'judiciary', 'forever', 'may', 'soul', 'rest', 'peace', 'fr', 'stan', 'swamy', 'survive', 'long', 'inevitable', 'death', 'murder', 'nothing', 'else', 'prolong', 'torture', 'fr', 'stan', 'swamy', 'face', 'age', 'condition', 'even', 'face', 'protest', 'deliberately', 'impose', 'state', 'do', 'defiantly', 'blatantly', 'openly', 'make', 'point', 'example', 'premeditate', 'bloodyminded', 'malice', 'bar', 'fang', 'highest', 'level', 'stan', 'defiance', 'epic', 'level', 'stick', 'conviction', 'last', 'might', 'power', 'state', 'could', 'break', 'year', 'old', 'man', 'many', 'ailment', 'infect', 'covid', 'end', 'like', 'gladys', 'stain', 'widow', 'late', 'graham', 'stain', 'burn', 'alive', 'along', 'two', 'son', 'sure', 'true', 'faith', 'forgive', 'oppressor', 'state', 'achieve', 'murderingfr', 'stan', 'swamy']",0.15616883116883118
116,"['adivasi', 'always', 'peace', 'love']",0.5
117,"['father', 'rajdeep']",0.0
118,"['urban', 'naxal', 'like', 'dickdeep', 'sardesai']",0.0
119,"['great', 'news', 'virus', 'kill', 'another', 'virus', 'anti', 'india', 'force', 'come', 'together', 'call', 'insect', 'freedom', 'fighter', 'wake', 'hindu', 'dont', 'fall', 'cheap', 'trick', 'libarandus']",0.6000000000000001
120,"['stanswamy', 'get', 'medical', 'facility', 'ordinary', 'criminal', 'custody', 'never', 'get', 'hueampcry', 'indian', 'presstitutes']",-0.21666666666666667
121,"['yes', 'supreme', 'court', 'silent', 'enquiry']",0.0
122,"['go', 'indian', 'medium', 'bark', 'behalf', 'china', 'please', 'enlighten', 'charge', 'arrest', 'serious', 'ill', 'health', 'excuse', 'pardon']",-0.23333333333333334
123,"['yr', 'old', 'fr', 'stan', 'swamy', 'go', 'india', 'safe']",0.3
124,"['rest', 'piece', 'shame', 'bloddy', 'authority', 'cause', 'deathyou', 'always', 'prayer']",0.0
125,"['julio', 'judiciary', 'disturb', 'earth', 'support', 'rhea']",0.0
126,"['look', 'ssr', 'n', 'dishas', 'case', 'much', 'genuine', 'proof', 'n', 'yet', 'judiciary', 'take', 'forever', 'solve', 'case', 'coz', 'favorite', 'involve', 'india', 'today']",0.45
127,"['alive', 'help', 'get', 'dead', 'point', 'talk', 'heaven', 'safe', 'hand', 'need', 'justice']",0.13333333333333333
128,"['julio', 'rebeiro', 'pls', 'honest', 'defend', 'favorite']",0.55
129,"['bjp', 'pay', 'price', 'murder', 'catholic', 'priest', 'gvt', 'never', 'come', 'back', 'power']",0.0
130,"['except', 'india', 'today', 'leave', 'lobby', 'nobody', 'bother', 'death', 'year', 'old', 'natural', 'death', 'india', 'become', 'fashion', 'terrorist', 'naxal', 'supporter', 'suffix', 'name', 'human', 'right', 'activist']",0.12142857142857143
131,"['live', 'saint', 'earth', 'may', 'soul', 'rest', 'peace', 'amen']",0.13636363636363635
132,"['rest', 'peace', 'father', 'pray', 'u', 'heaven']",0.0
133,"['modi', 'sha', 'destroy', 'country']",-0.2
134,"['dear', 'frstan', 'great', 'hero', 'may', 'god', 'grant', 'soul', 'heavenly', 'peace', 'n', 'reward']",0.8
135,"['chai', 'man', 'condole', 'actor', 'die', 'priest', 'die', 'obstruction', 'rich', 'die', 'shame', 'system', 'suck', 'one', 'bother', 'hand', 'blood', 'history', 'repeat']",0.375
136,"['make', 'fr', 'stan', 'hero', 'die', 'custody', 'state', 'authority', 'deny', 'oh', 'right', 'treat', 'cruelly', 'prison', 'inhumane', 'treatment', 'fr', 'stan', 'widely', 'condemn', 'mankind', 'strangest', 'term', 'authority', 'satisfy', 'murder', 'fr', 'stan', 'crime', 'fight', 'right', 'underprivileged', 'minority', 'world', 'watch']",-0.28571428571428575
137,"['guy', 'foreign', 'fund', 'maoist', 'kill', 'many', 'people', 'die', 'natural', 'death', 'sirdesai', 'speak', 'good', 'pay', 'foreign', 'father', 'gaddhar']",0.20999999999999996
138,"['pithhu', 'sirdesai', 'pay', 'agent', 'foreign', 'fund', 'work', 'leftist', 'ford', 'ngo', 'qatar', 'gaddhar']",-0.0875
139,"['stop', 'conversion', 'mafia', 'stop', 'conversion', 'mafia', 'use', 'foreign', 'fund', 'stop', 'conversion', 'mafia', 'control', 'european', 'usa', 'visa', 'fund', 'journalist', 'make', 'pliant', 'pliant', 'journalist', 'human', 'right', 'activist', 'fund', 'conversion', 'mafia', 'overlook', 'naxalite', 'muscle', 'power', 'use', 'control', 'tribal', 'area', 'conversion', 'activity', 'carry', 'areasstop', 'conversion', 'hindu']",0.040178571428571425
140,"['rajdeep', 'ofcourse', 'sympathise', 'terrorist', 'member', 'ban', 'terrorist', 'organisation', 'link', 'naxals', 'maoist', 'hundred', 'jawan', 'lose', 'life', 'red', 'terror', 'call', 'journalist', 'like', 'rajdeep', 'provide', 'intellectual', 'cover', 'red', 'terror', 'shame']",0.09999999999999999
141,"['strict', 'action', 'take', 'misguide', 'give', 'false', 'information', 'keep', 'people', 'radar', 'support', 'stain', 'like', 'culprit']",-0.15000000000000002
142,"['everyone', 'know', 'innocent', 'system', 'know', 'misuse', 'power']",0.5
143,"['modi', 'amitshaw', 'govt', 'fight', 'vulnerable', 'people', 'evil', 'act']",-0.75
144,"['sad', 'may', 'allah', 'grand', 'hin', 'janat', 'hereafter', 'word', 'express', 'level', 'cruelty', 'brave', 'heart', 'face', 'rip', 'salute', 'sir', 'bravery']",0.26666666666666666
145,"['ultimate', 'shame', 'leader', 'department', 'india', 'humanity', 'show', 'curse', 'government']",0.0
146,"['fr', 'swamy', 'yo', 'hero', 'brave', 'frworked', 'tirelessly', 'basic', 'need', 'tribals', 'instead', 'appreciate', 'award', 'system', 'jail', 'decline', 'even', 'medical', 'need', 'sad', 'hear', 'fr', 'sorry', 'cruelty', 'ill', 'treat', 'rest', 'peace', 'frswamy']",-0.11428571428571428
147,"['shame', 'legal', 'system', 'one', 'case', 'usual', 'value', 'life', 'country', 'legal', 'system', 'fail', 'world', 'watch', 'dirty', 'system']",-0.19
148,"['shameful', 'cowardly', 'state', 'affair', 'country', 'fr', 'stan', 'hope', 'tribals', 'adivasis', 'work', 'shame', 'politician', 'suppose', 'take', 'care', 'privilege', 'however', 'involve', 'lose', 'game', 'india', 'throw', 'bad', 'light', 'across', 'world', 'frstan', 'go', 'rightful', 'place', 'ie', 'heaven', 'god', 'almighty']",-0.23333333333333328
149,"['great', 'humanatarian', 'ever', 'see', 'history', 'india']",0.8
150,"['great', 'warriorbut', 'death', 'pay', 'consequence']",0.8
151,"['sad', 'indeed', 'lord', 'mercy', 'soul', 'may', 'perpetual', 'light', 'shine', 'upon', 'may', 'god', 'angel', 'present', 'beautiful', 'soul', 'god', 'high', 'mhsripp', 'place', 'responsible', 'suffer', 'hand', 'almighty', 'god']",0.18500000000000003
152,"['rip', 'fr', 'stan', 'may', 'lose', 'battlefield', 'human', 'good', 'deed', 'raise', 'heaven', 'christianity', 'teach', 'people', 'god', 'need', 'clearly', 'successful', 'praise', 'lord']",0.48333333333333334
153,"['india', 'hope', 'distraught', 'poorest', 'poor', 'bjp', 'government', 'traitor', 'amd', 'need', 'bring', 'soon', 'take', 'country', 'towards', 'dustbin']",-0.5
154,"['live', 'voiceless', 'die', 'murder', 'petty', 'state', 'civil', 'society', 'carry', 'india', 'league', 'north', 'korea', 'congratulation']",0.13636363636363635
155,"['modi', 'need', 'blame', 'kill', 'many', 'covid', 'one', 'death', 'pinch', 'salt', 'modi', 'inform', 'pressn', 'investigate', 'matter', 'matter', 'priest', 'dead', 'day', 'country', 'come', 'back', 'normal', 'self', 'modi', 'know', 'blood', 'hand']",0.11249999999999999
156,"['another', 'graham', 'stain', 'incident', 'justice', 'delay', 'justice', 'deny', 'court', 'need', 'summer', 'vacation', 'like', 'school']",0.0
157,"['shame', 'nia']",0.0
158,"['people', 'two', 'saint', 'kill', 'palgarh', 'front', 'police', 'capture', 'video', 'brutality', 'still', 'give', 'shock', 'judiciary', 'deny', 'bail', 'base', 'evidence']",-0.8
159,"['nia', 'action', 'allegation', 'preposterous', 'even', 'deny', 'fr', 'stan', 'medical', 'condition', 'karma', 'befall', 'themnothing', 'else', 'bjp', 'r', 'modishah']",0.05
160,"['justice', 'corrupt', 'bjp', 'govt', 'shame', 'indian', 'judiciary', 'system']",-0.5
161,"['indian', 'democracy', 'ventilator']",0.0
162,"['person', 'talk', 'shame', 'mr', 'desai', 'still', 'need', 'help', 'one', 'fight', 'need', 'help', 'happy', 'heaven']",0.8
163,"['great', 'shame', 'country', 'activist', 'ail', 'senior', 'citizen', 'gentle', 'man', 'tag', 'terrorist', 'mercilessly', 'kill', 'government', 'court']",0.10000000000000002
164,"['bjp', 'r', 'convert', 'india', 'total', 'totaletrian', 'statepowertends', 'tocorrupt', 'absolutepower', 'corruptsabsolutely']",0.0
165,"['cold', 'blood', 'judicial', 'kill', 'ashamed']",-0.6
166,"['soon', 'country', 'destroy', 'elect', 'leader']",0.30000000000000004
167,"['government', 'judiciary']",0.0
168,['sad'],-0.5
169,"['u', 'martyr']",0.0
170,"['shame', 'judiciary']",0.0
171,"['ironically', 'un', 'n', 'eu', 'issue', 'statement', 'christian', 'suffer']",0.0
172,"['murrder', 'yah', 'hatya', 'hai']",0.0
173,"['mourner', 'book', 'uapa', 'one', 'support', 'uapa', 'activist', 'also', 'put', 'uppa']",0.0
174,"['father', 'go', 'great', 'grand', 'father', 'rip', 'fuck', 'father']",0.3
175,"['jawan', 'die', 'fight', 'maoist', 'guy', 'sympathiser', 'maoism', 'name', 'tribal', 'welfare']",0.0
176,"['href', 'killler', 'look']",0.0
177,"['jinda', 'hoon', 'mai', 'ya', 'saansen', 'chal', 'rahi', 'hai']",0.0
178,"['gareebon', 'ke', 'sath', 'khara', 'hone', 'wale', 'ko', 'salaam']",0.0
179,"['law', 'abuse', 'use', 'torture', 'innocent', 'civilian', 'support', 'help', 'unprivileged', 'downtrodden', 'human', 'be', 'govt', 'seem', 'autocratic', 'court', 'remain', 'blind', 'deafthis', 'injustice', 'old', 'priest', 'bring', 'shame', 'countrymay', 'god', 'forgive', 'brutual', 'ruler']",0.025
180,"['use', 'telecast', 'death', 'medium', 'sleep', 'suffer', 'jail', 'sad', 'murder', 'humanity']",-0.3
181,"['entire', 'system', 'responsible', 'innocent', 'kill', 'like', 'law', 'help', 'person', 'like', 'arnab', 'goswami', 'shame']",0.2333333333333333
182,"['dat', 'wat', 'happen', 'martyr', 'live', 'christian', 'life', 'enjoy', 'heaven']",0.1787878787878788
183,"['aane', 'wale', 'samay', 'hum', 'sub', 'usi', 'rudhiwadi', 'takatoke', 'gulam', 'hone', 'wale', 'hai', 'congratulation', 'indian']",0.0
184,"['father', 'shall', 'remember', 'lord', 'u', 'fearless', 'humble', 'great', 'role', 'model', 'work', 'poor', 'people']",0.0666666666666667
