Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
vijayawada C,All BS .. could not find even a single provision which is possibly good or appreciative for farmers..,2020-12-08T16:11:21Z,0,0,,,,
Samsher Khan,Ravish kumar g aap bahut Accha jankari dete ho,2020-12-07T07:03:12Z,0,0,,,,
Info Time,It&#39;s happening in Endia with non hindus,2020-12-06T19:50:04Z,0,0,,,,
Manpreet Singh,only channel and person which has courage to show truth,2020-12-06T19:01:54Z,0,0,,,,
Palwinder Sidhu,Thanks ndtv,2020-12-06T17:31:44Z,0,0,,,,
SAMIR SHAIKH,Happy birthday..Ravish Sir...,2020-12-06T16:55:42Z,0,0,,,,
Guddu Singh,Godi media benakab,2020-12-05T15:06:43Z,0,0,,,,
Guddu Singh,Sachchiyay Dikhane wala Duniya ka number Van channel NDTV,2020-12-05T15:05:36Z,1,0,,,,
Guddu Singh,NDTV ka dhanyvad,2020-12-05T15:05:00Z,0,0,,,,
Zeeshan Malik,تحریک <br>خالصتان شروع,2020-12-04T19:39:23Z,0,0,,,,
SANCO ENTERPRISES,Shame shame. This is against our farmers.,2020-12-04T16:37:50Z,0,0,,,,
Dr.Jasminder Singh,"Once in your life you need a doctor, a lawyer, a policeman, and a preacher. But every day, three times a day, you need a farmer",2020-12-04T06:20:59Z,0,0,,,,
Gursin Atwal,The only real and responsible channel in india <br>Always show true things on the channel <br>Great job sir,2020-12-04T02:36:40Z,0,0,,,,
SHEIKH GAWHAR,"Farmers are awesome. Farming ranks high on my list of an admired profession as farmers provide most of the food we eat! And I like to eat!<br>When I was younger I was also enjoyed visiting the farm of my family . I loved the animals, the farm land, and even the smells from farm!<br>This is the perfect time to thank a farmer.<br>If you personally know a farmer I suggest thanking them with good gift. If you visit a farmer’s market, take a minute to say “thank you” to the farmer when making a purchase.",2020-12-03T21:02:17Z,0,0,,,,
Qazi Suhail,Dihtkaar ho aysi sarkaar per jo janta per zulm kara jay kisan,2020-12-03T14:14:51Z,0,0,,,,
juyel khan,কৃষি কর্ম করা কষ্টশাদ্ধ বেপার।<br>সরকার  গদিতে বসলে। কৃষক<br>আর কোন দাম নেই  । এর নাম <br>ক্ষমতা ।।,2020-12-03T04:27:15Z,0,0,,,,
Jakhujakhu 123,😡😞😞,2020-12-03T01:06:58Z,0,0,,,,
Shado Dado,Khalistan is the solution.,2020-12-02T21:49:35Z,0,0,,,,
SHINDA Shinda virk,Please change your back dp,2020-12-02T19:51:50Z,0,0,,,,
Khiyaram Sharma,CHATUKARO KI JAI HO,2020-12-02T19:46:32Z,0,0,,,,
SHINDA Shinda virk,Love u ndtv,2020-12-02T19:41:22Z,0,0,,,,
SHINDA Shinda virk,We are coming😠😠😠😠,2020-12-02T19:40:11Z,0,0,,,,
SHINDA Shinda virk,Thanks u sir ji,2020-12-02T19:37:46Z,0,0,,,,
BANSHEE PAYNE,Lol water guns on Punjabi people...bruh...you cant throw water at mountains to move them...if they have come to delhi..they mean business.,2020-12-02T19:17:13Z,0,0,,,,
vikash pandey,भाजपा सत्ता के नशे में चूर हो गई है,2020-12-02T16:55:02Z,1,0,,,,
Lone parvaz,Love you ravish sir love from Kashmir Srinagar,2020-12-02T16:47:15Z,0,0,,,,
Sk Rafiuddin Sk,Very good sir very good job,2020-12-02T15:39:33Z,0,0,,,,
Harsh Mishra,supreme court judge NV Ramana ke corruption charge wale case ka kya hua ?.....please raise this news on your channel.,2020-12-02T08:57:50Z,0,0,,,,
Kris Ea,"Scrap all laws passed by EVM hack elect BJP, during Covid Lockdown period. Ban EVM machines, BJP step down from power, because BJP was not elected by people, they got elected by themselves by hacking EVM. India wants freedom from RSS-BJP terrorist group.",2020-12-02T07:39:01Z,0,0,,,,
Onkardeep Singh,Did we get the freedom or are we still fighting for it?,2020-12-02T05:51:22Z,0,0,,,,
Sf Ali,Ravish kumar <br>PM Material??,2020-12-02T02:33:42Z,0,0,,,,
Khalid Mehmood,modi aur shagkibaandmasi ganna hoigaya,2020-12-01T16:53:47Z,0,0,,,,
Afsar kazi,Police wale Gunde,2020-12-01T16:39:54Z,0,0,,,,
Shahid dar,"Jai jawan Jai kisan slogan died ... Gandhi&#39;s Nehru&#39;s philosophy has been kickedout by this Fascist regime .... Shame on Godi media and Andh bakhts Gobar bakhts . it hurts watching the whole india is becoming kashmir Day by day . <br><br>Kashmir mange azadi is old now ,soon there will be india mange azadi ( Arundhati Roy ).",2020-12-01T15:42:37Z,0,0,,,,
murtaza ali,"BJP ko vote dene ka badla    ,",2020-12-01T15:41:27Z,0,0,,,,
murtaza ali,Yah hai,2020-12-01T15:39:51Z,0,0,,,,
ARY 2 life,Ravish kumar is very honest person <br>And he deserved heartly respect <br>Salute sir🇮🇳,2020-12-01T14:58:08Z,0,0,,,,
Rajkumar Maurya,तू तो देशद्रोह ही! ये मेरा अभिव्यक्ति की आज़ादी है,2020-12-01T14:20:13Z,0,0,,,,
Nature Lover,Modi chutea ko bolo jo phle note bandi ki thi os ke results dekh lea ab Tu ghanta kare ga gandu pm hai abhi tak ka,2020-12-01T13:30:23Z,0,0,,,,
Jaya Karki,Govt. is preparing  another kasmir. This a limitless atrocity against Kisan Majdur sangharsh.,2020-12-01T12:36:53Z,0,0,,,,
Kareem Kareem,rss kutta,2020-12-01T11:37:08Z,0,0,,,,
gaming with lily,Jai jawan jai kisaan kya faida is slogan ka abh,2020-12-01T11:33:03Z,0,0,,,,
Mahendrakumar Patel,रविशकुमार तुम्हारी कोंग्रेस शासनमें खीचडी पकती थी अब कच्ची ही रहेगी।,2020-12-01T08:05:50Z,0,0,,,,
Harry gill Harry gill,"punjab me bi aisa he hai sir <br>kisano se 2,4 rupe k hisab se lekar <br>bahar 50,60 rupe kg bikti hai sabjia <br>ye toh poori tarah ki loot hai sir",2020-12-01T07:27:10Z,0,0,,,,
Harry gill Harry gill,NDTV sabse best chenal hai RAVISH  KUMAR ki vajah se,2020-12-01T07:18:58Z,0,0,,,,
Razzak Khan,Kyu nahi kar rahi sarkar in sa baat Kyu nahi diya ja raha inko Dili modi ko or wo woot murda baad,2020-12-01T05:42:15Z,0,0,,,,
Ajit Kumar,Sahinbag part 2 start,2020-12-01T02:23:52Z,0,0,,,,
Shardul Lamba,"Bhai Janata itni bholi nahin rahi, jitni 30 saal pehle thi!! Yeh Sardaar ek jut hai not kisaan!!  Yeh ch**tya News Anchors ko kyun nahin samajh Aati!!!",2020-12-01T01:45:39Z,0,0,,,,
几乎没问题,印度人民，你们真心觉醒吧，枪杆子才能出政权，枪杆子才能捍卫自己的权利，莫迪政府没有给你们像中国一样的阶层流动通道，如果你们印度签署rcep对底层民众是一件好事，当年中国改革开放就是剥夺了很多既得利益者的利益，才成就中国的今天，加油吧。,2020-12-01T01:17:27Z,0,0,,,,
Shaik mohamed ghouse,Give in tamil telugu <br>Start  prime time news in south indian language as your news are neutral use automatic translation in Google and Windows soff ware,2020-11-30T22:25:48Z,0,0,,,,
sekar chinna,KILL  BLODIE RSS.,2020-11-30T21:08:08Z,0,0,,,,
vinoth kumar,Dare this Lady MODI to attack like this to China???,2020-11-30T20:18:38Z,0,0,,,,
shahid ahmed,ignoring is most powerful tool the ruling party....,2020-11-30T18:31:31Z,0,0,,,,
Shivkaran Singh,Thnx sir,2020-11-30T18:11:04Z,0,0,,,,
Naeem Phone,♥️👍,2020-11-30T18:10:59Z,0,0,,,,
Md Khan,Kisaan union jinda baad,2020-11-30T17:21:18Z,0,0,,,,
Md Khan,Very good job sir👌,2020-11-30T17:20:32Z,0,0,,,,
Rajvinder Kour,Ravesh ji aap kisano ka live kyo nhi de rhe,2020-11-30T16:51:16Z,0,0,,,,
Ajinkya Pawar,Jalinwala-2,2020-11-30T16:33:33Z,0,0,,,,
Parmjeet Verma,May god give you more strength to stand with the real issues ... Long live NDTV ... A ray of hope in real journalism....,2020-11-30T16:27:46Z,0,0,,,,
awanish kumar,Where is the biggest farmer Mr. Vadra?,2020-11-30T16:18:19Z,0,0,,,,
anoop tiwari,Good job,2020-11-30T15:54:25Z,0,0,,,,
Gore Pasha,Godi media and there god fathers will be questioned by the divine.  They and they loved ones definitely will face the immoral acts on the poor people,2020-11-30T15:25:16Z,0,0,,,,
Siraj siddiqui,Right,2020-11-30T14:56:29Z,1,0,,,,
GM,डॉ रबिश को मसाला मिल गया 🤪🤪🤪🤪🤪,2020-11-30T14:34:55Z,0,0,,,,
Golden retriever sale,Ravish kumar great,2020-11-30T14:11:39Z,0,0,,,,
Rakesh Kumar,Govt desh ka vikas nahi kar rahi hai,2020-11-30T13:41:45Z,0,0,,,,
zanskar THE Paradise,why the innocent farmers are treated like criminal..... shame on Indian government,2020-11-30T13:33:20Z,0,0,,,,
Hn Sharma,अब नून रोटी नहीं खाओगे  जोगलती जनता किसान कि ओ गलती अब दुबारा नहीं करना है और गलत पीएम मोदी को देश से उखाड़ फेंको यदा करो की कोई दूसरा पीएम देश का हो तो जनता को मूर्ख ना बनाए  देश सबका है किसान है तो देश है  मोदी देश नहीं है,2020-11-30T13:23:10Z,0,0,,,,
Bharat Joshi,Kukur ravishva,2020-11-30T13:18:38Z,0,0,,,,
ITS HASHIR,I was solving physics problem when he said... Yeh sawal physics ki tarah mushkil hai🤣🤣🤣🤣😓😓😓,2020-11-30T11:36:59Z,0,0,,,,
jatinder mukhija,Salute dil se ravish sir g.....,2020-11-30T11:25:57Z,0,0,,,,
Shridhar Mahajan,"इस समय, देश का किसान बहूत भावूक, विपदापूणॆ और कष्टदायक़ दौर से गुजर रहा है, इस परिस्थिती में मोदी सरकार ने समझदारी, संवेदनशिलता और बडा मन दिखाना चाहिए, सारा देश इस किसान आंदोलन को देख रहा है, हे इश्वर, हे अल्ला, हे वाहेगुरू मोदी सरकार को सदृबुद्धी दे, विवेक़ बक्षे.......भगवान सबका भला करे।",2020-11-30T10:28:36Z,0,0,,,,
Sadiq Bappunavar,Jawan kisan ko Maraha hai  BJP rule,2020-11-30T10:20:39Z,0,0,,,,
JSR JSR,Deshdrohi kisan modiji ko gali de rahe hai.,2020-11-30T10:18:17Z,0,0,,,,
Mohd Gaffar,.,2020-11-30T10:02:56Z,0,0,,,,
CHANDAN KUMAR,Sabi chij ka dam tay ho,2020-11-30T09:52:08Z,0,0,,,,
CHANDAN KUMAR,Kisan se 5kilo tamatar karido or becho 50kilo,2020-11-30T09:51:50Z,0,0,,,,
CHANDAN KUMAR,Bihar me began tamar 80 kilo kisan ubajata hai 20 kilo ho jata hai ab ehi 70 kilo aalu modi baba kab acha din aega mandi band ho,2020-11-30T09:49:56Z,0,0,,,,
Dr.shashi Londhe,Very good analysis,2020-11-30T09:49:17Z,0,0,,,,
CHANDAN KUMAR,Real hero of india ravis kumar,2020-11-30T09:48:23Z,0,0,,,,
CHANDAN KUMAR,"Cong bjp dono gadar hai lakin bjp kuch jayda hai aaj bihar up me kheti jorne ke lie majbur ho raha hai kyu ki unke kamae,sal 5se bhi kam hai",2020-11-30T09:42:43Z,0,0,,,,
CHANDAN KUMAR,Ehi सुकुरिटी border per lagata modi to desh me चीन पाकिस्तान or अटकवादी nhi ata e देश me emergency hai,2020-11-30T09:36:53Z,0,0,,,,
CHANDAN KUMAR,Bjpeke ke pass data nhi kuto raj karne ke lie or parchar kr ke lie bane ho bjp walo,2020-11-30T09:34:23Z,0,0,,,,
Sumaia Imam,"Congress k waqt green revolution  ,white revolution hua or modi ne sirf berozgari revolution ,hindu muslim revolution karaye...",2020-11-30T09:33:43Z,0,0,,,,
CHANDAN KUMAR,Pura bharat ko kisan ko virod karo nhi to pura desh ka kisan marega kya hal hai bihar or up me 13 chabal or धान pura desh kisan ko sath de birod ohi log kar rahe hsi kisan jo deshdrohi or amir pati log manuwadi log है jo kisan hit me nhi है or,2020-11-30T09:33:30Z,0,0,,,,
Gurpreet Bajwa,"i like this new channel and the their anchors . They are very democratic and shows us ‘real’ new updates unlike modi funded news channels like zee news . I wanna tell you guys that you are going a good job !! not just Inda ,its the whole world  who is watching this protest . This is real journalism unlike other news channels who arr always favouring modi",2020-11-30T09:32:31Z,0,0,,,,
CHANDAN KUMAR,E police mediya modi government kya kill our constitution democracy this country make koriya and seriya wants netion should this government no our country this law,2020-11-30T09:25:41Z,0,0,,,,
CHANDAN KUMAR,Godi mediya aaj hamare kisan ko atakwadi bataya samjho godi mediya bjp ka kuta hai,2020-11-30T09:23:15Z,0,0,,,,
amrit singh,"shame on modi, shame on him.",2020-11-30T09:01:11Z,0,0,,,,
Shivam yadav,"में भी चौकीदार हूं, वाले लोग कहां मर गए....<br><br>में भी किसान हूं...",2020-11-30T08:34:41Z,0,0,,,,
Speen Tv,isi Pakistan pr Alzam laga do. k Pakistan in k phechy hai. Moodi,2020-11-30T08:32:52Z,0,0,,,,
Justin Rozema,Ravish kumar you are the best,2020-11-30T07:51:47Z,0,0,,,,
Justin Rozema,Ise kehte hai patarkaari <br>Chutiya godhi medea,2020-11-30T07:51:22Z,0,0,,,,
govind ja,Bjp govt ka aesa hal hoga jo usne kbhi spne me nhi socha hoga,2020-11-30T07:32:05Z,0,0,,,,
Shameem ansari,Ravish sir great journalist,2020-11-30T06:58:17Z,0,0,,,,
Raffak khan,Very good news,2020-11-30T06:47:13Z,0,0,,,,
Sabir Ali,"बीजेपी सरकार और उनके कारिंदो को बेरोज़गारी, मंहगाई, किसान मज़दूर, स्कूल कॉलेज, अस्पताल पे बात करनी नहीं !!!",2020-11-30T06:30:40Z,0,0,,,,
Ajay Patil,Hats off to the Reporter and Ravishji,2020-11-30T06:17:09Z,0,0,,,,
ARVIND SAHARAN,aaj ke dor me sbse shi or steek media channel..,2020-11-30T06:11:23Z,0,0,,,,
Study Point,Waw ndtv...ALWAYS truth...and Ravish  kumar akways remember for his hard work...i salute sir,2020-11-30T06:10:31Z,0,0,,,,
Parmod Gupta,Criminals hold power in the country in these days. Only chaos will happen in the country.,2020-11-30T05:47:50Z,0,0,,,,
dilkash mallica,True media ❤️,2020-11-30T05:06:19Z,0,0,,,,
Belal Ali Khan,British sasan agaya bhai kronolaji samajh mein aia desh ko bachana jarure hai EVM ko hatane hai jai kisan Jai jawan jai hind jai bharat jai sangbidhan Satay May jaita vande matram 🇳🇪 ✝️🕉️☪️🇳🇪💗🙏🙏🙏🙏,2020-11-30T04:51:24Z,0,0,,,,
KK Sandhu,so sad to see farmers get treated like this.... how can you treat farmers like this....Shame on MODI,2020-11-30T04:28:21Z,0,0,,,,
KK Sandhu,how can you treat farmers like this....Shame on MODI,2020-11-30T04:27:40Z,0,0,,,,
KK Sandhu,how can you treat farmers like this....Shame on MODI,2020-11-30T04:26:06Z,0,0,,,,
KK Sandhu,Modi is being a dictator,2020-11-30T04:25:26Z,0,0,,,,
KK Sandhu,",  I support Farmers👍👍👍",2020-11-30T04:24:45Z,0,0,,,,
Y A T crazy,yawar,2020-11-30T03:56:58Z,1,0,,,,
LALLANTOP CLASSES,Koi bhi national  godi media <br>Is news ko nahi dikha rhi<br>Ravish sir ndtv hi dikhate hai<br>Dhnyawad sir salute you,2020-11-30T03:53:30Z,0,0,,,,
Mhod Aasim,Ravish please call me Itna Main aapko Sunta hun aur aap ek call bhi nahin karte,2020-11-30T03:40:04Z,0,0,,,,
Arjun Singh,Modi hai to mumkin hai😂,2020-11-30T03:39:16Z,0,0,,,,
gurwinder singh jhinjer,India s   one and only national media which is not modi puppet<br>Hats off to NDTV INDIA Jai Hind,2020-11-30T03:19:48Z,0,0,,,,
Biswa Ranjan Mishra,Kamaal ka yeh desh ko chalaane wale neta hain. Sharam nahin hai inko,2020-11-30T01:35:26Z,0,0,,,,
Gurpreet Singh,Nice sir ji,2020-11-30T01:09:50Z,0,0,,,,
A - J . s a n d h u,💪🏿jatt  💪🏿 jaat 🚩22 22,2020-11-30T00:41:33Z,1,0,,,,
Shibabrata Chakraborty,Educated Kishans  in a group can think of establishing their own Mandis  &amp; take control on this system.,2020-11-30T00:38:27Z,0,0,,,,
Nand Kumar,गुरु जी क्या आपको नही लगता  प्राइम टाइम का समय कम होता हैं।,2020-11-30T00:35:31Z,1,0,,,,
Narinder Kumar,Modi 16 tmes visit to china/ modi bring chi jiping to gujrat/modi put Ajit doval in a task/ to win Hindu votes/ how many gujratis go on the border?/ or to help a needy person with money/ modi came in as gujrat hero/ to make Gujarat the number#1 on India&#39;s integrity.<br>Ajit doval ji we need your help!!,2020-11-30T00:32:19Z,0,0,,,,
A - J . s a n d h u,🚩💪🏿🌪💪🏿🌪💪🏿🌪💪🏿🌪,2020-11-30T00:26:42Z,1,0,,,,
A - J . s a n d h u,💪🏿🌪🇺🇲💪🏿🌪🇨🇦💪🏿🌪🇬🇧💪🏿🌪🇳🇿,2020-11-30T00:26:05Z,1,0,,,,
Kanxa Kanxa,Ravish sir  love you for Nepal 🇳🇵🇳🇵🥰🥰,2020-11-30T00:12:09Z,0,0,,,,
mandeep kaur,"ਏਹ ਅੰਦੋਲਨ ਕਿਸਾਨਾਂ ਅਤੇ ਸਰਕਾਰ ਦੇ ਵਿਚਕਾਰ ਹੈ ਇਸ ਨੂੰ ਜਾਤੀਵਾਦ ਜਾ ਅੱਤਵਾਦ ਨਾਲ ਨਾ ਜੋੜੋ. <br>ਸਾਡਾ ਮਕਸਦ ਜਾਈਜ ਮੰਗਾ ਮਾਨਵਣਾ ਹੈ ਨਾ ਕਿ ਸਿੱਖ, ਹਿੰਦੂ, ਜਾ ਮੁਸਲਮ ਦੀ ਬਹਿਸ ਕਰਨਾ ਹੈ.",2020-11-29T23:07:01Z,0,0,,,,
Syed Murtaza,"From Pakistan<br>Yar abh Hindustan ke farmers bevakofi Kar rahen hai, jab govt 2017 ke farmers ki halat pe rahem nahi khaea to phir kia tavaka hai<br>Bus govt ke agriculture ke law ko manna hi nahi simple hai<br>Tension na lo<br>Ye bhenchod govts dunya bhar me esi hi hoti hain",2020-11-29T21:50:14Z,1,0,,,,
Revolutionary Researcher,Date raho ravish ji,2020-11-29T20:09:08Z,1,0,,,,
Raj Kahlon,This should never happen. Before make any policy it&#39;s always good to listen we the people. Farmers are not happy. Because it&#39;s effecting farmers lively hood.  Indian government should abandon this policy. American support Indian farmers..,2020-11-29T19:50:29Z,1,0,,,,
PUBG WEBZI,Thankyou sir❤️🙏🙏🙏,2020-11-29T19:29:23Z,0,0,,,,
Rinu Singh,Ye to achha hua janta ke sath esa hi hona tha boye ped babul ka aam kaha se hoy,2020-11-29T19:17:55Z,0,0,,,,
Kuldeep Singh Deep,Good news from Punjab,2020-11-29T19:12:25Z,1,0,,,,
CHAITANYA PANDEY,Salutes Ravish...ji...🙏🙏,2020-11-29T19:02:00Z,0,0,,,,
CHAITANYA PANDEY,Kissaan Ka ye haal.......so brutal...of all governments.....😭😭😭💔👹,2020-11-29T19:00:58Z,2,0,,,,
Shahid Ali,Govt ne tou protest ko battlefield bna dia,2020-11-29T19:00:44Z,0,0,,,,
gog runner,"if everything is good before this bill then why every parties mention farmers on there rally, why farmers are quiting there life.... Many parties have something for farmers on there menifesto so why since independence farming doesn&#39;t have higher participation in GDP.... Present government said that they will double the income of farmer by 2022, maybe this can be initial step for that and if they will get failed in this you and everyone has right to demolish this law or change the government in 2024...but just based on assumption that this can happen to farmers this bill is bad.... Without this bill farmer condition is still bad.<br>AAP supported this protest, so why they supported this, is under there governance any farmer comes... No... They are just trying to get the vote.... Congress supported why did they supported this protest, because this bill is made by BJP.... obviously they will support protest... To get vote.... By this whom will not get vote only BJP so why the hell they bring this bill if no farmers is going to vote and support them,<br>In CAA protest AAP member held responsible for all the crumbling in Delhi city, also in this protest AAP started giving there full support same like CAA protest...If punjab have that much good infrastructure as you told in video for farming then why they only have two major railway routes not more than.... Is they are enough? if they are enough so why there was coal scarcity... Protest are also takes place in other states but they didn&#39;t have this type of thing... Why punjab farmers doesn&#39;t have new modern equipment for farming? ... Why punjab farmer doesn&#39;t do other type farming like honey, oil etc, only they do of grains? ... Lack of what? .... Why they didn&#39;t got any equipment for not burning the waste crops rather than burning them? ... Why there are still suicides of farmer?... Why they still has to take loan?<br>And also why people elect there representatives?... To raise there voice in assembly, Parliament.... so why their elected MP, MLA didn&#39;t raised this concern before, during farm bill discussions?.... And if they did why there are protest and if not why they are elected?",2020-11-29T18:39:02Z,1,0,,,,
Shubham Baunthiyal,"Have never felt this helpless. An incompetent government vs an incompetent opposition. As citizens, what option do we have? None",2020-11-29T18:13:43Z,1,0,,,,
Altaph Khan,Pure Bharat ke logo ko sadak par hona chahiye hame kishano ka shath dena chahiye,2020-11-29T18:11:47Z,0,0,,,,
Sudhir Dobhal,बकेतीबाज,2020-11-29T18:03:19Z,0,0,,,,
宋城璋,Good news good country good Indian,2020-11-29T17:54:24Z,0,0,,,,
pravin kumar,Kisan bhai dimag lagaye... Jyada dimag lagana thik nahi.. shak karne ka koi faayda nahi,2020-11-29T17:39:13Z,0,0,,,,
Bappi Islam,Ravish kumar sir. Jindabat....,2020-11-29T17:38:56Z,0,0,,,,
pravin kumar,Ye saale bichauliye hi hai jo kisano aur grahako ko loot rahe hai...,2020-11-29T17:37:53Z,0,0,,,,
Saif Alam,You are the best,2020-11-29T17:32:22Z,0,0,,,,
D. B. Gosain,Kisi ko money kisi key bhai ko ticket...savdhan?,2020-11-29T17:30:48Z,0,0,,,,
D. B. Gosain,Sabhi journalist key apney apney agendas hotey hai.....savdhan,2020-11-29T17:29:47Z,0,0,,,,
Moideen Koya,Aanea Wales dinomea social media par ea hi<br>Ankama charcha hoka<br>PETROLKA DHAAM  AOUR SARA MEANKAAYIKA  CHINTHA  JANATHAKU <br>DOOR KAREANKEA 🙏🙏🙏,2020-11-29T17:29:03Z,0,0,,,,
Rajeysh Bhagat,Murkho ki vajah se feku hukumshah bana baitha hai.....,2020-11-29T17:25:41Z,0,0,,,,
Prabhjot ✔️,thanks 😀 ndtv for standing with farmers 🥺,2020-11-29T17:25:37Z,0,0,,,,
Suresh thakur,Abe tum jaise Journalist ne ndtv ka banta dhar kar diya.,2020-11-29T17:22:14Z,0,0,,,,
Mdnehal Ansari,Wardi me gunda gardi hai sala,2020-11-29T17:16:05Z,0,0,,,,
Saransh Sharma,Gajab Ravish ji I am watching him from my childhood and still love his show,2020-11-29T17:06:10Z,0,0,,,,
Jasbir Singh,This is Channel I trust and I do watch,2020-11-29T16:57:29Z,1,0,,,,
osman gone,BJP rss krimnalhe,2020-11-29T16:48:42Z,0,0,,,,
Premaram Jaat,तुम जैसे लोग किसानों को भड़का रहे हो भोले-भाले किसानों,2020-11-29T16:44:44Z,0,0,,,,
kissan talent,We support indian farmers.. shame on bjp govt,2020-11-29T16:44:06Z,1,0,,,,
youTube stuff,Nice chasme ravish ji,2020-11-29T16:38:34Z,1,0,,,,
Gurkirat,Then - jai jawan jai kisan <br>Now - jaa jawan mar kisan,2020-11-29T16:29:12Z,1,0,,,,
