Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
Prabhat Minj,Now I feel this is a complete trap,2020-11-30T05:24:40Z,0,0,,,,
hometypist1966,"Best Interest of the farmers is not in the mind otherwise why bring in Corporate friends, allow them to make money, thats all.  Precondition of other Unions are always listened by the Govt, now the Govt is using the same tactics on the farmers.",2020-11-30T05:15:25Z,0,0,,,,
Manish Kumar,"yogedra yadav is a diamond of our country....if i were a PM ,i would have keep with me always for opinion",2020-11-30T05:14:14Z,0,0,,,,
Diwakar Mishra,N,2020-11-30T04:58:09Z,1,0,,,,
Rohit Singh,डिबेट में दम है।,2020-11-30T04:18:52Z,0,0,,,,
Snipping Tool,"See the tone of the political parties &amp; government readiness towards farmer protests in COVID situation where on other hand pre COVID protest was ignored, malign as Anti national when Anti CAA &amp; NRC protest were held in same Delhi, where peaceful protested females were attacked &amp; riots were happend. no one wants to talk to them, this is the height of hypocrisy.",2020-11-30T04:01:40Z,0,0,,,,
Deep Kamal,Nothing wrong they have been asked to move burari,2020-11-30T03:47:19Z,0,0,,,,
Deep Kamal,In mumbai all agitation are being are held Azad Maidan Mumbai,2020-11-30T03:46:41Z,0,0,,,,
Deep Kamal,Agitation sponsored by Congress,2020-11-30T03:43:08Z,0,0,,,,
Sayan SenGupta,A person sitting out in the dark and cold has better &#39;net connectivity than a person sitting in a well lit book lined cozy room?😂I mean..these..sarkari serpents are quite something..ha..ha..ha..,2020-11-30T03:41:40Z,2,0,,,,
Dp Kundu,THAT MAN IS GOING TOWARDS A VERY WRONG PATH. MIND IT HE WILL HAVE TO PAY. HIS OLD AGE WILL NOT BE A BED OF ROSES,2020-11-30T03:34:32Z,0,0,,,,
Sehajpreet Singh,"<a href=""https://www.youtube.com/watch?v=mPj8giMH7wc&amp;t=18m23s"">18:23</a> &quot;Can you ask you to keep quiet for a bit?&quot;",2020-11-30T03:26:30Z,0,0,,,,
Gagan Gujral,"Indian’s needs to seriously reflect or reconsider RSS /BJP leadership. Excessive use to power, wrongly using power and for what? It largely turns out to be for media mileage. None of the enactment of past laws undertaken by BJP have helped a common man during their tenure . I will repeat non have helped a common man .With this constant nonsense people are now fed up / lost faith in our judiciary system as well. It just seems like government run these name sake institution not for the purpose they were made for  (justice for all )but more like for their own use and purpose ( protecting any thing govt says )",2020-11-30T03:16:20Z,0,0,,,,
Promila Joshi,Kisaan ekta jindabad,2020-11-30T03:02:55Z,0,0,,,,
Jagdeepsingh Sidhu,BJP ke bhadwe ko to English bhi nahi aati😂😂😂🤣🤣,2020-11-30T02:58:19Z,0,0,,,,
nikhil sumanth,This discussion is much better and clear compared to unnecessary brawl in some news channels,2020-11-30T02:57:47Z,1,0,,,,
Suresh Thakre,And Bjp not take responsibility of anything it just act like opposition,2020-11-30T02:52:59Z,1,0,,,,
Suresh Thakre,Every Bjp spoker is antinational antidemocratic,2020-11-30T02:51:38Z,0,0,,,,
Jagdeepsingh Sidhu,"Dosto apne apne dth tv se abp news,aaj tak,republic bharat,India tv,tv9,news 18 , zee news channels ko apne operaters ko bolke hata do agar in dalaal media ko khatam karna hai to..evm hatao desh bachao saare world me agar ballet paper se voting hoti hai to bharat me kyu nahi ho skti...",2020-11-30T02:50:11Z,0,0,,,,
Jagdeepsingh Sidhu,"Dosto apne apne dth tv se abp news,aaj tak,republic bharat,India tv,tv9,news 18 , zee news channels ko apne operaters ko bolke hata do agar in dalaal media ko khatam karna hai to..evm hatao desh bachao saare world me agar ballet paper se voting hoti hai to bharat me kyu nahi ho skti...",2020-11-30T02:50:05Z,0,0,,,,
Jagdeepsingh Sidhu,"Dosto apne apne dth tv se abp news,aaj tak,republic bharat,India tv,tv9,news 18 , zee news channels ko apne operaters ko bolke hata do agar in dalaal media ko khatam karna hai to..evm hatao desh bachao saare world me agar ballet paper se voting hoti hai to bharat me kyu nahi ho skti..",2020-11-30T02:50:00Z,0,0,,,,
Ayub Khan,Fight against Adani and Ambani..,2020-11-30T02:49:02Z,0,0,,,,
RK Enterprises,"BJP jab TV mey baat karta he bohut mitha lekin kam totally ullta? Kishan agar aap ka bhai to pani kyu mara, asshu gas kyu chalaya?",2020-11-30T02:47:02Z,0,0,,,,
Suresh Thakre,One day ndtv will have highest trp.. <br>I&#39;m not saying it is not no. 1 today it is no. 1 now also <br><br>but one day everyone will boycott Godi media,2020-11-30T02:46:25Z,0,1,,,,
,,,,,Suresh Thakre,@Ard Pat it is no. 1 in terms of real journalism,2020-12-05T04:14:50Z,2020-12-05T04:14:50Z
Mohan Ramaswamy,Investigators of dharma now in gitters.,2020-11-30T02:46:15Z,0,0,,,,
pm m,"Farmers  struggle is yet another &#39;liberal&#39; bandwagon struggle by misinformation, ill motivated, sectarian, &amp; vocationally political. A nonsense against well intended reforms. This kind of malignant politics &amp; fanatic hatred should end. Pragmatism should win over futile ideological cacaphony.",2020-11-30T02:45:54Z,0,0,,,,
Mohan Ramaswamy,Investigators of dharma now in gutters and gutters,2020-11-30T02:42:07Z,0,0,,,,
Sinoj George,Whtever anti imcumbancy happnd finaly bjp won the election. I cant understand whts happnd there.,2020-11-30T02:34:48Z,0,1,,,,
,,,,,Manish K S,These are all UC Hindus and Sikhs.<br><br>Dalits and obcs vote for modi,2020-11-30T03:40:32Z,2020-11-30T03:40:32Z
Zia Uddin,Indian BJP govt  must  accept    legitimate  demands  of   all Indian  farmers  to provide  them  prosperity  #  farmers have   civil  rights  to protest  against govt  &amp; take   action  while  exercising  their  civil  rights  #,2020-11-30T02:19:37Z,0,0,,,,
Jazzy Singh,"Corona kaal only for farmers and Hyderabad road show with crowd is fine, election is fine with so much crowd without any Corona rules being followed. Marriage functions are blamed for possible source of spread (25 thousand marriages only Rajasthan). Everything is right for politicians.",2020-11-30T02:15:25Z,0,0,,,,
Harsimrat Kaur,Loved your talks Ndtv and reporters.  Plzz keep up the good work. We need news channels such as yours which are straightforward and unbiased,2020-11-30T01:06:14Z,2,0,,,,
AMAN BISWAS,"What farmers would do if Govt says we aren&#39;t able to give MSP ,I swear to God these son of 4-5 fathers definitely gonna vote modi again next election 😂🤣🤣🤣LOL farmers and citizens of india",2020-11-30T01:03:49Z,1,0,,,,
Harsimrat Kaur,Ofcourse Mahesh is not there. You know all the disturbances in phone lines. Lol,2020-11-30T00:57:38Z,0,0,,,,
Harsimrat Kaur,My god what is this BJP leader saying. No point only gol gol talks,2020-11-30T00:56:11Z,0,0,,,,
Mukesh Dhiman,"Farmers should talk with the government. The blockade put by farmers is causing hardships to common people and causing shortage of essential commodities<br>I had voted for yogendra yadav when he stood for MP in Gurgaon. I request him to tell farmers to speak with Government <br><br>Also I want to ask Raghav Chadda, is he concerned with the hardships of people of delhi NCR. <br><br>Stop inciting farmers for political gains<br><br>On the government side they should put safeguards in the laws for farmer interest. I agree these laws will give power to corporations to exploit farmers",2020-11-30T00:52:37Z,0,0,,,,
Harbans Singh,"Hind radicals want make india as unilingual Hindu state[Rashtar] which is against the secular fabric of india.proof of fascism. is constitution of india Article 25.which rejects sovereignty of buddhist,jainas and sikh religion in india.these peoples are denied thier fundamentals rights in india.if these community choose they are not Hindu what right you have to force them to submit as Hindus.shame on you Fascism.",2020-11-30T00:41:20Z,0,0,,,,
Me and My jaan browny,My favourite news channel,2020-11-30T00:40:42Z,0,0,,,,
Me and My jaan browny,More power to NDTV,2020-11-30T00:40:29Z,0,0,,,,
Ggvg Gjvj,"People for government or government for people, farmers are right",2020-11-30T00:26:31Z,0,0,,,,
Kiwizian,A leaderless agitation is bound to flop.,2020-11-30T00:07:16Z,0,0,,,,
Shyam,"Every body should understand that farmers and soldiers are real patriots. They treat India as their mother sincerely. Not like Politicians, who shed crocodile tears during election. If farmers are in Delhi, leaving behind their land, it should be treated like country wide civil unrest for genuine cause.",2020-11-29T23:56:02Z,0,0,,,,
shankar birajdar,Salute to farmers&#39; unity.,2020-11-29T23:44:57Z,1,0,,,,
shankar birajdar,Farmers are being put in open jails. Is it democratic?,2020-11-29T23:43:28Z,1,1,,,,
,,,,,joy mascarenhas,"‘Hitler Party’ is in charge.  Blame stupid voters, mesmerised by hate-division-Mandir-cow politics; they do not mind if the country starves, but they want religion to be paramount!",2020-11-30T06:11:54Z,2020-11-30T06:11:54Z
shankar birajdar,All political parties should support the agitating farmers.<br>Farmers are agitating in very cold conditions in the open.,2020-11-29T23:42:35Z,5,0,,,,
A khn,Join us Islam m I,2020-11-29T23:40:45Z,0,0,,,,
shankar birajdar,NDTV is doing great job with their reporting on farmers&#39; protest. अन्नदाता झिंदाबाद.<br>अन्नदाता झिंदाबाद.<br>We expect a better treatment and fair hearing of farmers by the Central Government.,2020-11-29T23:39:12Z,3,0,,,,
Joy Peter,Why home affairs interfear in agricultural issue,2020-11-29T23:18:17Z,1,1,,,,
,,,,,Google Account,"Because it&#39;s a dictator government , agricultural subject doesn&#39;t even fall under the list of centre government but it is under state government",2020-11-30T12:58:18Z,2020-11-30T12:58:18Z
Avninder singh,My cousin is in 5th class he can speak English very fluently but unfortunately all BJP leaders are illiterate,2020-11-29T23:09:56Z,11,4,,,,
,,,,,Asif Iqbal,@Niraj Tiwary awww hurt?,2020-11-30T03:51:30Z,2020-11-30T03:51:30Z
,,,,,Asif Iqbal,@Niraj Tiwary Zada hurt.,2020-11-30T08:44:50Z,2020-11-30T08:44:50Z
,,,,,Asif Iqbal,"@Niraj Tiwary leader banna hai to language of common discourse b aani hi chahye,hai na.",2020-11-30T08:47:30Z,2020-11-30T08:47:30Z
,,,,,Lionel Messi,@Niraj Tiwary english,2020-11-30T11:35:36Z,2020-11-30T11:35:36Z
Thakur Partap,"the farmers protesting the farm bill are not only sikhs. In Punjab  and Haryana there are Hindu farmers , Sikh farmers Muslim farmers.  in Punjab, the farmers are not only from from jatt caste or sikhs, there are also pundits, Brahmins , and dogar farmers in Punjab.  Farmers feed the nation, big companies like Tata, Birla, Reliance, Ebany,  Adnany  . These big companies are  controlling Modi. These bills are designed to   make  each farmer compete against each other so that big companies can buy crops at lowest rate, because farmer will have no option to sell to another buyer due to logistics and resources , and  the big companies have the logistics and they  will buy at lowest cost from Farmers and  export to other countries. This  will cause  food shortage in India,because big companies will  able to export the crops to more profitable buyers in other countries and the food prices will get more expensive in india. Modi is working for the  business tycoons, and big companies. The GTS is hurting the small shops, small factories, Modi needs to be removed from his throne.",2020-11-29T22:57:30Z,0,0,,,,
Avninder singh,Bjp leader can’t speak English that’s why he left .. lol 😂,2020-11-29T22:55:15Z,31,4,,,,
,,,,,mid age crisis,They only call poor speakers from bjp or right intentionally,2020-11-30T05:03:17Z,2020-11-30T05:03:17Z
,,,,,ShubhamAnand,left*,2020-11-30T05:15:54Z,2020-11-30T05:15:54Z
,,,,,Punit Gujral,Is English your mother tongue?,2020-11-30T08:13:05Z,2020-11-30T08:13:05Z
,,,,,Mayank Bisht,"@mid age crisis No watch other debates, they have called good speakers.",2020-11-30T08:47:11Z,2020-11-30T08:47:11Z
Pratik Dasgupta,"Yes, it&#39;s clearly understood from the name of your channel &quot;New Delhi&#39; Television... you run out of Delhi, so your focus by default on Delhi and NCR region  ... please try n understand the pulse of the farmers of the rest of country... how many states have MRP? seems like it&#39;s only because of New Delhi TV? You never covered the long march of  Maharastrian farmers or for that matter singur/nandigram movement of the farmers... you are a Delhi centric so called &#39;national&#39; channel... I know there would be no reply from your end",2020-11-29T22:25:02Z,1,0,,,,
Nag Balkur,"lutyen, jnu, leftist, dynasties that ruled nation for 60 years since 1947, restricted farmers, kept them poor on freebies, load waivers and want them to remain poor as solid vote bank and oppose any sensible reforms as it threatens their vote bank. worst media",2020-11-29T22:17:51Z,1,1,,,,
,,,,,just be seriouss,bjp is compensating all in just 7 years,2020-11-30T00:11:53Z,2020-11-30T00:11:53Z
Gurvinder Saund,It’s d police 👮‍♀️ who blocked the roads,2020-11-29T22:14:43Z,3,0,,,,
sanija p,Parties to beg for votes they will travel unconditionally but for the farmers feeding nation have all conditions. Disgusting.corona will spread only on other rallies but not in election rallies.,2020-11-29T22:10:04Z,1,0,,,,
Raman Malhotra,"Sanju Verma on the other channel was calling farmers, K;halistanis, anti national and what not?? This was the show of Sandip Chowdhary on channel 24. These BJP guys lie all the time just like their top leaders who are used to Jhumlas??",2020-11-29T22:08:40Z,0,0,,,,
gagan preetsingh,Bchod these bjp persons doesnt even know how to talk in english,2020-11-29T22:04:23Z,0,0,,,,
Ravi Inder,&quot; Kisaan Shakti &quot;   Children of Dharti Maa,2020-11-29T22:02:52Z,0,0,,,,
Inaayat Singh,Great reporting NDTV... am seeing the resurgence ethical journalism in our media...though u guys have been more ethical than the godimedia..<br>I enjoyed this debate unlike most other news channels..good work 👍,2020-11-29T21:52:53Z,7,0,,,,
Human Beings R Thinking Beings,Mind Begs the Question:<br>Govts only can file FIR on People<br>People cant file FIR on Govts?,2020-11-29T21:47:19Z,15,2,,,,
,,,,,Ggvg Gjvj,Modi dare not go for with china but bully farmers market,2020-11-30T00:30:36Z,2020-11-30T00:30:36Z
,,,,,Shantilal Parmar,Only option is to beg opposition party to fight for our cause in parliament,2020-11-30T04:49:13Z,2020-11-30T04:49:13Z
Human Beings R Thinking Beings,"Mind Begs the Question:<br>Hitler - labeled every protest as conspiracy<br>If a Govt - label every protest as conspiracy<br>Model State,Nazi State?",2020-11-29T21:46:19Z,4,0,,,,
The V Channel,"lol that BJP spokesperson left intentionally , what a coward",2020-11-29T21:43:51Z,11,2,,,,
,,,,,Sapan Thind,He said in Delhi kissan is not called Kissan lol,2020-11-29T22:55:28Z,2020-11-29T22:55:28Z
,,,,,Sapan Thind,"@Ard Pat Yet, they wining international awards 😊",2020-12-05T04:51:25Z,2020-12-05T04:51:25Z
Ravi Pandya,Bjp leader acts so dumb. People of India have to call him leader. Saddest thing.,2020-11-29T21:42:52Z,3,3,,,,
,,,,,Ravi Pandya,@Ard Pat bjp just lost 2 seats in Varanasi that is representing the end of dictatorship in india.,2020-12-05T21:32:11Z,2020-12-05T21:32:11Z
,,,,,Ravi Pandya,"@Ard Pat my smart friend you are right. BJP&#39;S fake propaganda of anti nationals, hindu-muslim vote bank will no longer work.<br>Farmers are suffering from your RISING SUN.",2020-12-05T22:06:47Z,2020-12-05T22:06:47Z
,,,,,Ravi Pandya,"@Ard Pat if someone is protesting for their right all the godi medias and 2 rs per tweet people start labeling them Anti national, threat for the nation and all. The hard work government is doing to diminish these protests, rape cases, manipulating numbers, spending enrmous amount of money in the elections and advertisements,  spreading hate for the sake of vote, at least if govt would have done one percent of it in education and  unemployment our GDP would have been different",2020-12-06T04:54:10Z,2020-12-06T04:54:10Z
Jeona Morh,Put the politicians on the streets like Gadaffi.,2020-11-29T21:29:36Z,2,0,,,,
Deep singh,Demands are not made by any political party they are made by farmers.,2020-11-29T21:18:42Z,6,0,,,,
Prashant Purohit,"Yogendra Yadav is able to connect from nowhere but the BJP spokesman is disconnected (or disconnecting?) repeatedly, whole sitting in his warm room! भगोड़ा!😡",2020-11-29T21:12:52Z,1,1,,,,
,,,,,Aditya Sane,These  Punjabi farmers will take away the southern farmers joy by taking away these bills.,2020-11-29T21:29:32Z,2020-11-29T21:29:32Z
Aditya Sane,How come Punjab farmers are so rich and everyone has a tractor and personal vehicles ?? Is it because MSP?? IS THE TAX PAID BY SOUTHERN STATES GOING TO INTO BUYING PUNJAB FARMERS PRODUCE ON MSP??,2020-11-29T21:09:10Z,1,7,,,,
,,,,,Tina K,"Because they work hard! I smell something burning, its smell of jealousy.",2020-11-29T21:32:34Z,2020-11-29T21:32:34Z
,,,,,Yash,Why are you southies so butthurt all the time ?<br>You aren&#39;t the only one working hard in india,2020-11-30T02:20:46Z,2020-11-30T02:23:15Z
,,,,,Aditya Sane,"Ya. Because we work hard and honestly pay our taxes, do not depend on government to buy our produce (which is in excess btw) at MSP, food authority of India buys Punjab farmers unwanted wheat and Punjab state government gets 8% tax, that is why captain sahab is funding these protests.",2020-11-30T03:32:38Z,2020-11-30T03:32:38Z
,,,,,Manish K S,True that.... remove MSPs,2020-11-30T03:42:42Z,2020-11-30T03:42:42Z
,,,,,Tina K,@Aditya Sane really are you involved in politics that you know who is funding these protests. Either you are very arrogant or you are paid by these corrupt people to sit on the internet and defend them. Bravo,2020-11-30T09:15:20Z,2020-11-30T09:15:20Z
,,,,,Tina K,@Manish K S 😂,2020-11-30T09:15:28Z,2020-11-30T09:15:28Z
,,,,,Aditya Sane,"@Tina K I am sorry if I was arrogant, but no intention of hurting someone. No no I wish I was paid for this but no.",2020-11-30T14:12:43Z,2020-11-30T14:12:43Z
Deep singh,Going to Borari means out of sight and out of mind,2020-11-29T21:07:14Z,2,10,,,,
,,,,,Aditya Sane,These  Punjabi farmers will take away the southern farmers joy by taking away these bills,2020-11-29T21:22:59Z,2020-11-29T21:22:59Z
,,,,,Deep singh,@Aditya Sane sorry can&#39;t understand your point,2020-11-29T22:36:34Z,2020-11-29T22:36:34Z
,,,,,Sohail Singh,@Aditya Sane can you elaborate on it. I would like to know more.,2020-11-29T23:56:49Z,2020-11-29T23:56:49Z
,,,,,Deep singh,@Sohail Singh how Punjabi farmers will take away the joy from southern farmers,2020-11-30T00:27:24Z,2020-11-30T00:27:24Z
,,,,,Sohail Singh,@Deep singh hey I am asking him for explanation.,2020-11-30T03:11:38Z,2020-11-30T03:11:38Z
,,,,,Aditya Sane,"In this polarized world no one can understand others, everyone thinks that he or she is only right. In my Region Haldiram Snacks takes your land on contract for 2 years, gives you pumpkin seeds and asks to grow their breed of pumpkin (which they use later for making sweets) and also their experts guide in how to cultivate the land and grow this crop. So here it’s very useful.",2020-11-30T03:40:12Z,2020-11-30T03:40:12Z
,,,,,Sohail Singh,"@Aditya Sane that&#39;s already happening in our region too eg. PepsiCo potatoes, baby corn farms. If corporates want to give higher price they can already do it but they still dont even when facing mandi competition. These Bills aim to stop govt. purchase and abandoned farmers to the wishes of these proven corrupt corporates , where they cant even approach courts for litigation.",2020-11-30T04:27:00Z,2020-11-30T04:27:00Z
,,,,,Deep singh,"@Aditya Sane hello Aditya purpose is not to prove someone right or wrong, purpose is to find solutions. You are right we need private investors but private sector is profit driven therefore it is the duty of government to set a minimum standard to avoid the exploitation of not only the farmers but entire population. That is what these farmers are demanding.",2020-11-30T14:19:50Z,2020-11-30T14:19:50Z
,,,,,Aditya Sane,"@Deep singh farmers are like, government employees once they get to know the science of one crop then they grow the same crop for years, now in our country wheat, rice, pulses are in excess and next year government will again buy at MSP. you know what happens to this food, it gets spoiled. Like in government offices how Babu log avoid work, same way farmers avoid work. Hence PRIVATE SECTOR SHOULD COME IN AND IF FARMERS GROW THE SAME THEY CAN SELL IT IN MANDI ON MSP, DONT SELL IT TO THE PRIVATE PLAYERS BUT THOSE WHO WANT TO DO NEW CROPS THEY SHOULD BE APPROACHED BY PRIVATE PLAYERS , PRIVATE SECTOR IS NOT WOLVES THEY ALSO HAVE TO TAKE CARE OF MANY THINGS",2020-11-30T18:46:26Z,2020-11-30T18:46:26Z
,,,,,Sohail Singh,@Aditya Sane private players are already lowballing farmers in presence of stiff mandi competition. These Bills will only fill corporate coffers.,2020-12-01T02:30:23Z,2020-12-01T02:30:23Z
rekha kumar,"Bjp should stop calling farmers Bhai , it is hypocrisy talking about cold  weather and at the same time you throw cold water on<br> farmers.<br>When bjp says farmers are their brothers and at the same you call them Khalistan.",2020-11-29T21:02:48Z,9,1,,,,
,,,,,Aditya Sane,These  Punjabi farmers will take away the southern farmers joy by taking away these bills.,2020-11-29T21:21:49Z,2020-11-29T21:21:49Z
rekha kumar,"No transaction below the MSP price, is so simple but yet bjp failed to understand.<br>By now all citizens must have understood.<br>So cold and yet the farmers were bathed by cold and even dirty water and face teargas.",2020-11-29T20:56:38Z,8,1,,,,
,,,,,Aditya Sane,Nice! What leftist want free economy right?? Then let the market decide the price. Why MSP?? let farming be done by serious people and run it like a Pvt LTD company. So simple but you won&#39;t understand.,2020-11-29T21:19:20Z,2020-11-29T21:19:20Z
ANSHUMAN ANAND,Thanks sir for conducting a healthy debate.,2020-11-29T20:30:34Z,23,0,,,,
Kamal Gill,"BJP spokesperson :- BJP, Home Minister are with farmers and support the movement. <br><br>Me :- Thats why you barricaded all the roads leading to delhi.",2020-11-29T20:18:39Z,6,0,,,,
mid age crisis,Baghaa to news  anchor bhi hai... Jeethalal  ke electronics shop pe bhi part time job krta hai,2020-11-29T20:13:09Z,0,0,,,,
Ambuj Gupta,More power to Yogendra Yadav 👍,2020-11-29T20:11:15Z,8,3,,,,
,,,,,mid age crisis,Lol,2020-11-29T20:16:23Z,2020-11-29T20:16:23Z
,,,,,Aditya Sane,"Lol, loser yogendra everyday he changes the party. Underachiever enjoying the media coverage.",2020-11-29T21:16:38Z,2020-11-29T21:16:38Z
,,,,,Ambuj Gupta,"@Aditya Sane bhai jab tum trolls apne ghar baith ke keyboard tod rahe ho, he is at least out there with the farmers in chilly winter night!",2020-11-30T02:54:07Z,2020-11-30T02:54:07Z
Piyush Bansal,chla dete na khattar ka bayaan,2020-11-29T20:09:11Z,0,0,,,,
mohammed moizuddin,BJP is An Anti Farmers party which means An Anti National Party. It&#39;s policies are meant to benefit it&#39;s Capitalist Friends. Using of Water Canons to disperse the farmers or disturb the farmers protest which is too bad. It&#39;s Inhuman. Shame on BJP Government. BJP Murdabad.,2020-11-29T20:03:50Z,0,0,,,,
vada pav,Government must talk to farmers.,2020-11-29T20:00:37Z,26,2,,,,
,,,,,shikhar singh,Government is of corporates by the corporate and for the corporates,2020-11-30T00:08:09Z,2020-11-30T00:08:09Z
,,,,,Waseem,@shikhar singh ukhaad phenko aisee gormint ko..,2020-11-30T02:55:06Z,2020-11-30T02:55:06Z
Tina K,"If the government is so concerned about the Covid situation, maybe they should have resolved the situation few months back. These farmers have protested peacefully but they were ignored!!!!!",2020-11-29T19:48:47Z,3,4,,,,
,,,,,mid age crisis,Or is it an akali dal + congress led propaganda?,2020-11-29T20:17:01Z,2020-11-29T20:17:01Z
,,,,,Tina K,@mid age crisis regardless of whoever’s propaganda it is. These things should have been sorted before.,2020-11-29T20:17:54Z,2020-11-29T20:17:54Z
,,,,,Aditya Sane,These  Punjabi farmers will take away the southern farmers joy by taking away these bills,2020-11-29T21:22:37Z,2020-11-29T21:22:37Z
,,,,,Tina K,@Aditya Sane Hahaha! Are you seriously copying and pasting your comments everywhere! What a desperate promoter of Modi Government! Wow!,2020-11-29T21:29:57Z,2020-11-29T21:29:57Z
